,ni,nj,nk,disruption,name,confidence
mn0001593715,1.0,0.0,3.0,0.25,Lars-Gunnar Bodin,0.5856
mn0001335367,1.0,1.0,166.0,0.0,Mauricio Kagel,0.5011
mn0000801606,0.0,1.0,2.0,-0.3333333333333333,Fuse One,0.5828
mn0000629224,1.0,0.0,343.0,0.0029069767441860465,The Bug,0.5938
mn0000678422,2.0,2.0,22.0,0.0,Dave Tough,0.5039
mn0000528023,0.0,1.0,1058.0,-0.0009442870632672333,David + David,0.5881
mn0000046460,1.0,1.0,618.0,0.0,The Big Bopper,0.4964
mn0000748877,2.0,0.0,138.0,0.014285714285714285,Amp Fiddler,0.6612
mn0000116159,0.0,2.0,187.0,-0.010582010582010581,Jody Williams,0.6652
mn0000804431,4.0,1.0,654.0,0.004552352048558422,Dropkick Murphys,0.7228
mn0001580979,1.0,1.0,748.0,0.0,Vivian Girls,0.5087
mn0000949204,3.0,0.0,556.0,0.005366726296958855,Girls,0.7367
mn0001393036,2.0,0.0,649.0,0.0030721966205837174,Parkway Drive,0.6646
mn0000059758,0.0,1.0,664.0,-0.0015037593984962407,Bleeding Through,0.5869
mn0000508683,2.0,0.0,639.0,0.0031201248049922,Air Liquide,0.6686
mn0000797881,0.0,1.0,14.0,-0.06666666666666667,Ella Mae Morse,0.5878
mn0000183993,4.0,2.0,30.0,0.05555555555555555,Anton Bruckner,0.6558
mn0000312126,0.0,3.0,325.0,-0.009146341463414634,K-Ci & JoJo,0.7357
mn0000837150,1.0,2.0,311.0,-0.0031847133757961785,Peggy Seeger,0.5908
mn0000562370,0.0,1.0,788.0,-0.0012674271229404308,Damon & Naomi,0.5894
mn0000837486,0.0,2.0,2409.0,-0.0008295313148071339,Utopia,0.6646
mn0000279718,0.0,3.0,103.0,-0.02830188679245283,Lords of Acid,0.7352
mn0000075082,1.0,0.0,482.0,0.002070393374741201,Keziah Jones,0.5868
mn0000223523,0.0,2.0,1119.0,-0.001784121320249777,Dead Meadow,0.6688
mn0000350370,2.0,0.0,64.0,0.030303030303030304,Richard Davies,0.6708
mn0000273592,1.0,0.0,53.0,0.018518518518518517,Jerry Coker,0.5973
mn0002748040,1.0,1.0,205.0,0.0,2 Chainz,0.4914
mn0002357594,0.0,1.0,223.0,-0.004464285714285714,Waka Flocka Flame,0.5794
mn0001463119,0.0,1.0,82.0,-0.012048192771084338,Dorian Concept,0.5898
mn0000491996,1.0,0.0,114.0,0.008695652173913044,A.C. Reed,0.5875
mn0000812736,1.0,0.0,410.0,0.0024330900243309003,Death of Samantha,0.5799
mn0000177314,0.0,1.0,125.0,-0.007936507936507936,Russell Haswell,0.5907
mn0000016574,0.0,1.0,293.0,-0.003401360544217687,Alpha,0.5934
mn0000251851,0.0,1.0,63.0,-0.015625,Joi,0.5959
mn0000829579,0.0,2.0,174.0,-0.011363636363636364,Rob Swift,0.666
mn0000932553,1.0,0.0,121.0,0.00819672131147541,Al Killian,0.5771
mn0000410708,1.0,1.0,1380.0,0.0,Nikki & the Corvettes,0.5056
mn0000218916,1.0,3.0,117.0,-0.01652892561983471,Mac Wiseman,0.6535
mn0000815705,1.0,1.0,44.0,0.0,John Williams,0.5021
mn0000933621,1.0,0.0,59.0,0.016666666666666666,Alannah Myles,0.5913
mn0000005794,1.0,1.0,2322.0,0.0,Pansy Division,0.5025
mn0001003907,1.0,0.0,1296.0,0.0007710100231303007,White Lies,0.5946
mn0000224790,1.0,0.0,36.0,0.02702702702702703,Vitamin D,0.5872
mn0000659878,3.0,0.0,6.0,0.3333333333333333,DJ Clue?,0.7378
mn0000253137,2.0,0.0,66.0,0.029411764705882353,Junior Senior,0.6665
mn0000071231,2.0,1.0,768.0,0.0012970168612191958,Kid Creole & the Coconuts,0.5838
mn0000665957,2.0,0.0,320.0,0.006211180124223602,Harold Melvin & the Blue Notes,0.6695
mn0000064145,2.0,2.0,162.0,0.0,The Five Keys,0.4988
mn0000476358,0.0,1.0,123.0,-0.008064516129032258,The Moments,0.585
mn0000193963,0.0,2.0,952.0,-0.0020964360587002098,Warrant,0.6666
mn0000789064,3.0,2.0,2747.0,0.0003633720930232558,Extreme,0.5802
mn0000023816,1.0,0.0,1085.0,0.0009208103130755065,Skydiggers,0.5968
mn0000890350,0.0,1.0,1748.0,-0.0005717552887364208,Rheostatics,0.5862
mn0000081248,4.0,0.0,391.0,0.010126582278481013,Biosphere,0.7936
mn0000797336,2.0,0.0,1.0,0.6666666666666666,Fat Eyes,0.6547
mn0000003669,0.0,1.0,457.0,-0.002183406113537118,Southern Culture on the Skids,0.5869
mn0000744265,4.0,0.0,492.0,0.008064516129032258,Tony Joe White,0.7936
mn0000578028,1.0,2.0,92.0,-0.010526315789473684,Mojo Nixon,0.5844
mn0001653683,2.0,0.0,0.0,1.0,Robert Levin,0.6748
mn0000287982,1.0,0.0,7.0,0.125,Pilgrim Jubilee Singers,0.5806
mn0000483554,5.0,3.0,32.0,0.05,Pilgrim Travelers,0.6446
mn0000868628,2.0,0.0,223.0,0.008888888888888889,Nightwish,0.6702
mn0000205838,0.0,1.0,685.0,-0.0014577259475218659,DragonForce,0.5812
mn0000237529,1.0,0.0,15.0,0.0625,Denim,0.5947
mn0000342691,1.0,1.0,1531.0,0.0,Pilot,0.5043
mn0000239047,1.0,0.0,23.0,0.041666666666666664,Lieutenant Pigeon,0.5935
mn0000753935,4.0,0.0,6.0,0.4,Shootyz Groove,0.7961
mn0000293097,1.0,0.0,1.0,0.5,Sandra Crouch,0.5876
mn0000838884,2.0,0.0,207.0,0.009569377990430622,Vanessa Bell Armstrong,0.6654
mn0000075383,1.0,1.0,956.0,0.0,Boris,0.5028
mn0000757177,0.0,6.0,2300.0,-0.0026019080659150044,The Blasters,0.8866
mn0000024263,0.0,1.0,37.0,-0.02631578947368421,Paul Geremia,0.59
mn0000162930,2.0,3.0,351.0,-0.0028089887640449437,Eartha Kitt,0.5703
mn0000021492,2.0,0.0,1023.0,0.001951219512195122,Stephen Malkmus,0.6738
mn0000225389,3.0,5.0,108.0,-0.017241379310344827,Jay McShann,0.6519
mn0000825032,1.0,2.0,191.0,-0.005154639175257732,Hot Lips Page,0.5799
mn0000767370,0.0,1.0,237.0,-0.004201680672268907,Billy Dean,0.5835
mn0000151549,1.0,0.0,860.0,0.0011614401858304297,Belinda Carlisle,0.5934
mn0000604517,1.0,4.0,31.0,-0.08333333333333333,Afrika Bambaataa & the Soulsonic Force,0.7287
mn0000595768,5.0,2.0,834.0,0.0035671819262782403,Motion City Soundtrack,0.7074
mn0001315200,1.0,0.0,337.0,0.0029585798816568047,American Nightmare,0.5923
mn0000099888,0.0,2.0,1489.0,-0.0013413816230717639,The Knickerbockers,0.6613
mn0000226402,0.0,2.0,452.0,-0.004405286343612335,Lloyd Banks,0.6686
mn0000600264,1.0,0.0,351.0,0.002840909090909091,Mr. Big,0.5914
mn0000757070,2.0,0.0,195.0,0.01015228426395939,Steve Perry,0.6698
mn0000835894,1.0,2.0,633.0,-0.0015723270440251573,Lowell George,0.5874
mn0000328251,1.0,0.0,185.0,0.005376344086021506,Phantom Tollbooth,0.5858
mn0000857597,1.0,0.0,363.0,0.0027472527472527475,Keak da Sneak,0.5807
mn0000509356,1.0,1.0,304.0,0.0,Atlantic Starr,0.5053
mn0000848952,1.0,5.0,53.0,-0.06779661016949153,"Richard ""Groove"" Holmes",0.7777
mn0000825209,7.0,2.0,1157.0,0.004288164665523156,Lightning Bolt,0.8262
mn0000036667,1.0,0.0,118.0,0.008403361344537815,Sightings,0.5881
mn0000129578,0.0,2.0,861.0,-0.002317497103128621,Ex Models,0.6689
mn0001400455,1.0,1.0,21.0,0.0,Walter Piston,0.5044
mn0000578031,4.0,2.0,470.0,0.004201680672268907,The Statler Brothers,0.6536
mn0002366015,1.0,0.0,35.0,0.027777777777777776,Polow da Don,0.5915
mn0000795529,1.0,0.0,339.0,0.0029411764705882353,Elliott Sharp,0.5802
mn0000499683,2.0,1.0,35.0,0.02631578947368421,Miroslav Vitous,0.5852
mn0000866445,2.0,0.0,172.0,0.011494252873563218,Nick Gilder,0.6702
mn0000029101,0.0,1.0,114.0,-0.008695652173913044,Paul Lovens,0.5854
mn0000029600,1.0,0.0,647.0,0.0015432098765432098,Smash Mouth,0.5889
mn0000015264,2.0,2.0,2309.0,0.0,The Traveling Wilburys,0.4952
mn0000748878,1.0,0.0,467.0,0.002136752136752137,Amps for Christ,0.5864
mn0000205575,0.0,1.0,2235.0,-0.0004472271914132379,Dr. Hook & the Medicine Show,0.5863
mn0000938358,1.0,0.0,12.0,0.07692307692307693,Eggs Over Easy,0.5799
mn0000860106,1.0,0.0,108.0,0.009174311926605505,Masonna,0.5822
mn0000477787,5.0,3.0,2471.0,0.0008067769261799112,The New Pornographers,0.6543
mn0000053493,1.0,0.0,141.0,0.007042253521126761,Bloodgood,0.5961
mn0000617336,2.0,2.0,2450.0,0.0,Tom Morello,0.4908
mn0000246628,0.0,3.0,382.0,-0.007792207792207792,Johnny Nash,0.7422
mn0001893583,1.0,0.0,80.0,0.012345679012345678,The Gok,0.5947
mn0000019392,2.0,2.0,2549.0,0.0,...And You Will Know Us by the Trail of Dead,0.4995
mn0000222153,1.0,1.0,1030.0,0.0,Hot Hot Heat,0.4916
mn0000019133,1.0,0.0,1859.0,0.0005376344086021505,Ambrosia,0.5804
mn0000731370,1.0,0.0,0.0,1.0,Bryan-Michael Cox,0.588
mn0000836417,1.0,0.0,17.0,0.05555555555555555,Scott Stapp,0.5989
mn0000680522,1.0,0.0,915.0,0.001091703056768559,Yaz,0.5809
mn0000330133,0.0,1.0,286.0,-0.003484320557491289,Rahzel,0.5931
mn0000804289,2.0,3.0,242.0,-0.004048582995951417,Lynn Anderson,0.5876
mn0000109012,1.0,0.0,1491.0,0.0006702412868632708,It's a Beautiful Day,0.5914
mn0000575695,1.0,0.0,1437.0,0.0006954102920723226,Dave Stewart,0.5859
mn0000633079,4.0,1.0,2256.0,0.0013268465280849183,Strawberry Alarm Clock,0.7321
mn0000072258,1.0,0.0,220.0,0.004524886877828055,Goats,0.5881
mn0000770808,1.0,0.0,172.0,0.005780346820809248,Bonnie Hayes,0.5913
mn0000604924,0.0,1.0,194.0,-0.005128205128205128,Arthur Conley,0.5896
mn0000251210,1.0,5.0,137.0,-0.027972027972027972,Pee Wee Crayton,0.7873
mn0000524354,1.0,0.0,304.0,0.003278688524590164,Stoney Edwards,0.587
mn0000772997,1.0,1.0,823.0,0.0,The Knitters,0.5027
mn0000132061,2.0,0.0,3.0,0.4,Mariss Jansons,0.6694
mn0000616296,1.0,4.0,167.0,-0.01744186046511628,Ashlee Simpson,0.7253
mn0000833961,2.0,2.0,21.0,0.0,"Lisa ""Left Eye"" Lopes",0.5039
mn0000352524,0.0,1.0,85.0,-0.011627906976744186,Jimmy Dawkins,0.5893
mn0000126142,1.0,0.0,0.0,1.0,Earl Johnson,0.5903
mn0000236287,4.0,6.0,141.0,-0.013245033112582781,Maddy Prior,0.6473
mn0000051066,1.0,0.0,53.0,0.018518518518518517,Craig Armstrong,0.5985
mn0000827367,1.0,1.0,250.0,0.0,Long John Baldry,0.4971
mn0002158427,1.0,0.0,64.0,0.015384615384615385,Block B,0.5886
mn0003217723,1.0,0.0,1.0,0.5,GOT7,0.5944
mn0000568639,1.0,0.0,90.0,0.01098901098901099,5ive Style,0.5841
mn0001204852,1.0,0.0,1.0,0.5,Johannes Ockeghem,0.593
mn0002584766,2.0,0.0,446.0,0.004464285714285714,Alva Noto,0.6706
mn0000383254,2.0,0.0,0.0,1.0,Nelson Eddy,0.6647
mn0000684917,1.0,1.0,123.0,0.0,Wilf Carter,0.5023
mn0000012340,0.0,1.0,12.0,-0.07692307692307693,Shawnna,0.5788
mn0000451336,1.0,1.0,20.0,0.0,Mia X,0.4966
mn0000588246,1.0,0.0,1285.0,0.0007776049766718507,Los Campesinos!,0.586
mn0000953146,1.0,2.0,434.0,-0.002288329519450801,Hefner,0.5813
mn0000357449,3.0,1.0,197.0,0.009950248756218905,The Mendoza Line,0.6687
mn0001204368,3.0,0.0,79.0,0.036585365853658534,George Crumb,0.7368
mn0000810592,1.0,0.0,202.0,0.0049261083743842365,Machines of Loving Grace,0.5871
mn0000077821,1.0,0.0,146.0,0.006802721088435374,The Gits,0.5861
mn0000422297,1.0,0.0,390.0,0.0025575447570332483,Nitin Sawhney,0.6012
mn0000556158,1.0,0.0,6.0,0.14285714285714285,Handsome,0.5806
mn0000465562,4.0,4.0,282.0,0.0,Obituary,0.5084
mn0000049180,1.0,0.0,32.0,0.030303030303030304,Betty Harris,0.5881
mn0001591077,1.0,2.0,497.0,-0.002,Leiber & Stoller,0.5872
mn0000993295,0.0,1.0,203.0,-0.004901960784313725,Deepchord,0.589
mn0000654650,1.0,0.0,0.0,1.0,Georgia Tom,0.5874
mn0000165303,0.0,1.0,538.0,-0.0018552875695732839,Chaotic Dischord,0.5906
mn0000522966,2.0,0.0,192.0,0.010309278350515464,Asmus Tietchens,0.6605
mn0000198293,1.0,1.0,433.0,0.0,Der Plan,0.5042
mn0000495563,2.0,0.0,959.0,0.002081165452653486,Acetone,0.6696
mn0000217791,2.0,0.0,462.0,0.004310344827586207,Joel Phelps,0.6738
mn0000496112,1.0,0.0,2.0,0.3333333333333333,Georges Prêtre,0.596
mn0000169536,0.0,2.0,381.0,-0.005221932114882507,Ferlin Husky,0.6686
mn0000664519,2.0,0.0,387.0,0.005141388174807198,Good Riddance,0.6649
mn0000058606,5.0,1.0,35.0,0.0975609756097561,Louis Andriessen,0.7908
mn0000780625,3.0,1.0,1964.0,0.0010162601626016261,Cracker,0.6566
mn0000167561,2.0,0.0,2491.0,0.0008022462896109105,Tanya Donelly,0.6632
mn0000226218,0.0,1.0,14.0,-0.06666666666666667,Houston Stackhouse,0.589
mn0000805369,0.0,1.0,368.0,-0.0027100271002710027,Grief,0.5869
mn0000044703,3.0,1.0,283.0,0.006968641114982578,Sweet Honey in the Rock,0.6587
mn0002080238,2.0,0.0,431.0,0.004618937644341801,Laura Marling,0.6643
mn0001839860,3.0,0.0,3.0,0.5,Dedrick Harris,0.7406
mn0001921188,1.0,0.0,2.0,0.3333333333333333,Fiddlin' John Weaver,0.5749
mn0000981867,1.0,1.0,70.0,0.0,Lena Philipsson,0.4935
mn0000674161,4.0,3.0,736.0,0.0013458950201884253,Manu Chao,0.5793
mn0000280358,1.0,0.0,147.0,0.006756756756756757,Lord Infamous,0.5986
mn0000371690,1.0,0.0,194.0,0.005128205128205128,Richard Teitelbaum,0.5948
mn0000396154,2.0,0.0,52.0,0.037037037037037035,Maxine Brown,0.6708
mn0000003565,1.0,0.0,67.0,0.014705882352941176,T-Bone,0.5883
mn0000081920,1.0,0.0,269.0,0.003703703703703704,The Impossible Shapes,0.5921
mn0000533843,4.0,0.0,30.0,0.11764705882352941,Bud Freeman,0.7979
mn0000392796,0.0,2.0,87.0,-0.02247191011235955,Goree Carter,0.6692
mn0000592978,3.0,1.0,936.0,0.002127659574468085,Youth Brigade,0.657
mn0000176332,1.0,1.0,362.0,0.0,Right Said Fred,0.502
mn0000265733,1.0,0.0,1.0,0.5,Ligabue,0.5913
mn0000169948,0.0,1.0,629.0,-0.0015873015873015873,Eddie Henderson,0.5827
mn0000934320,0.0,1.0,1311.0,-0.0007621951219512195,Gizmos,0.5897
mn0000870872,0.0,1.0,1794.0,-0.0005571030640668524,No Trend,0.5863
mn0000075920,1.0,0.0,758.0,0.0013175230566534915,Khan Jamal,0.5888
mn0000806587,4.0,2.0,771.0,0.002574002574002574,Ducks Deluxe,0.651
mn0001602026,2.0,0.0,2.0,0.5,Heinrich Ignaz Franz von Biber,0.6646
mn0000272849,0.0,1.0,38.0,-0.02564102564102564,pg. 99,0.5937
mn0001769887,1.0,0.0,1148.0,0.0008703220191470844,Battant,0.5891
mn0001597708,1.0,0.0,107.0,0.009259259259259259,Mount Kimbie,0.5902
mn0000448144,1.0,0.0,73.0,0.013513513513513514,Reckless Kelly,0.5831
mn0000122023,0.0,2.0,177.0,-0.0111731843575419,Cilla Black,0.6646
mn0000216311,1.0,0.0,0.0,1.0,Vincent Price,0.5827
mn0000011754,1.0,2.0,304.0,-0.003257328990228013,Sheena Easton,0.5864
mn0000175101,1.0,0.0,1344.0,0.0007434944237918215,Domenic Troiano,0.5781
mn0000286590,1.0,1.0,521.0,0.0,Robert Quine,0.5062
mn0000351053,0.0,1.0,1053.0,-0.0009487666034155598,Richard Lloyd,0.5817
mn0000222959,5.0,1.0,177.0,0.02185792349726776,MC 900 Ft. Jesus,0.7886
mn0002286099,1.0,0.0,49.0,0.02,The Fresh Prince,0.5819
mn0000835952,3.0,1.0,229.0,0.008583690987124463,Vader,0.6611
mn0000780781,0.0,1.0,179.0,-0.005555555555555556,Larry Davis,0.5872
mn0000794441,0.0,1.0,263.0,-0.003787878787878788,Fenton Robinson,0.5881
mn0000381443,0.0,1.0,414.0,-0.0024096385542168677,Radial Spangle,0.5863
mn0000015288,2.0,0.0,506.0,0.003937007874015748,Patti Smith Group,0.6726
mn0000095228,1.0,0.0,1429.0,0.0006993006993006993,Kinky Friedman,0.5888
mn0000116548,1.0,5.0,821.0,-0.0048367593712212815,Jack Hardy,0.79
mn0000631830,1.0,0.0,780.0,0.0012804097311139564,Lordi,0.5743
mn0000106882,3.0,0.0,374.0,0.007957559681697613,Lamont Dozier,0.7418
mn0000548180,2.0,1.0,928.0,0.0010741138560687433,The Gaslight Anthem,0.5781
mn0000594121,1.0,0.0,455.0,0.0021929824561403508,Apocalyptica,0.5747
mn0000923929,1.0,0.0,0.0,1.0,Annette Funicello,0.5856
mn0000942624,1.0,1.0,121.0,0.0,Caedmon's Call,0.4949
mn0000764890,1.0,1.0,620.0,0.0,Ian Tyson,0.5032
mn0000688400,0.0,1.0,1208.0,-0.0008271298593879239,Willis Alan Ramsey,0.5892
mn0000099615,2.0,1.0,8.0,0.09090909090909091,Intocable,0.5826
mn0000784617,2.0,0.0,3.0,0.4,Joan Sebastian,0.6758
mn0000015304,1.0,0.0,4.0,0.2,Stefan Wolpe,0.5747
mn0000394785,1.0,0.0,640.0,0.0015600624024961,Michael Franti,0.5927
mn0001176481,1.0,2.0,1740.0,-0.0005737234652897303,The Alan Parsons Project,0.5868
mn0000796917,1.0,0.0,447.0,0.002232142857142857,Figurine,0.5943
mn0000026733,1.0,0.0,927.0,0.0010775862068965517,Ted Leo,0.5899
mn0001174653,1.0,0.0,8.0,0.1111111111111111,Percy Grainger,0.5873
mn0000385180,0.0,2.0,513.0,-0.003883495145631068,Masters of Reality,0.6643
mn0000247824,1.0,0.0,204.0,0.004878048780487805,Lisa Lisa,0.5806
mn0001210970,1.0,0.0,5.0,0.16666666666666666,Herbert Howells,0.5846
mn0001389837,4.0,0.0,4.0,0.5,Charles Villiers Stanford,0.7944
mn0000396871,1.0,0.0,9.0,0.1,Randy Muller,0.5919
mn0000359298,3.0,0.0,1279.0,0.00234009360374415,Pram,0.744
mn0000152906,1.0,1.0,352.0,0.0,8Ball,0.5033
mn0000415102,2.0,0.0,65.0,0.029850746268656716,Mike Ladd,0.6701
mn0002444397,1.0,0.0,36.0,0.02702702702702703,The Boys,0.5997
mn0000773442,0.0,1.0,145.0,-0.00684931506849315,Chingy,0.592
mn0001493819,1.0,0.0,169.0,0.0058823529411764705,Roger Reynolds,0.5975
mn0000322339,1.0,2.0,102.0,-0.009523809523809525,Peter Rowan,0.5824
mn0000234488,2.0,5.0,537.0,-0.0055147058823529415,Del McCoury,0.7305
mn0000066800,1.0,1.0,150.0,0.0,Bola Sete,0.4975
mn0000218375,1.0,0.0,664.0,0.0015037593984962407,Die Goldenen Zitronen,0.5878
mn0000721630,1.0,0.0,620.0,0.001610305958132045,Zolar X,0.5891
mn0000665801,2.0,0.0,22.0,0.08333333333333333,Damnation A.D.,0.6665
mn0000603621,2.0,0.0,514.0,0.003875968992248062,Tinariwen,0.6696
mn0000791618,1.0,0.0,148.0,0.006711409395973154,Top Authority,0.5934
mn0000016186,5.0,1.0,245.0,0.01593625498007968,Amel Larrieux,0.7865
mn0000088913,1.0,0.0,0.0,1.0,Oliver von Dohnanyi,0.5808
mn0000627292,1.0,0.0,185.0,0.005376344086021506,Bugz in the Attic,0.5833
mn0000411830,5.0,0.0,549.0,0.009025270758122744,Nile Rodgers,0.8493
mn0000010458,4.0,0.0,336.0,0.011764705882352941,Alison Moyet,0.8018
mn0000162040,1.0,0.0,90.0,0.01098901098901099,Toquinho,0.5875
mn0001468274,0.0,1.0,1575.0,-0.0006345177664974619,Gentleman Jesse & His Men,0.5963
mn0000020862,1.0,1.0,1934.0,0.0,Paul Collins,0.5025
mn0000242949,0.0,1.0,403.0,-0.0024752475247524753,Wayman Tisdale,0.5886
mn0000812101,2.0,1.0,12.0,0.06666666666666667,MK,0.5812
mn0000042344,2.0,2.0,169.0,0.0,Steve Swallow,0.4999
mn0000094764,8.0,5.0,864.0,0.0034207525655644243,"Bonnie ""Prince"" Billy",0.7025
mn0000077578,1.0,0.0,444.0,0.0022471910112359553,Information Society,0.593
mn0000639671,2.0,0.0,208.0,0.009523809523809525,Cajmere,0.6724
mn0000621112,1.0,1.0,310.0,0.0,Mya,0.4994
mn0000203652,0.0,1.0,535.0,-0.0018656716417910447,Ernie Isley,0.5844
mn0000027372,1.0,1.0,557.0,0.0,Sleepy LaBeef,0.4975
mn0000320442,3.0,0.0,185.0,0.015957446808510637,Racer X,0.7404
mn0000669511,3.0,0.0,22.0,0.12,Marco Antonio Solís,0.7427
mn0000617613,3.0,0.0,18.0,0.14285714285714285,Alejandro Fernández,0.7379
mn0003427505,1.0,0.0,606.0,0.0016474464579901153,Car Seat Headrest,0.5937
mn0001611913,2.0,0.0,1.0,0.6666666666666666,Emmylou Harris & the Hot Band,0.6611
mn0000819435,3.0,0.0,715.0,0.004178272980501393,Les Rythmes Digitales,0.7401
mn0000128266,1.0,2.0,2673.0,-0.0003736920777279522,Country Joe & the Fish,0.5833
mn0000577510,1.0,0.0,1967.0,0.0005081300813008131,The Triffids,0.5932
mn0000799466,8.0,1.0,45.0,0.12962962962962962,France Gall,0.9114
mn0000122381,2.0,1.0,2078.0,0.0004805382027871216,Jacques Dutronc,0.5825
mn0000862910,0.0,1.0,277.0,-0.0035971223021582736,National Health,0.5874
mn0000596630,0.0,1.0,526.0,-0.0018975332068311196,Zbigniew Namysłowski,0.5822
mn0000792018,2.0,0.0,204.0,0.009708737864077669,East 17,0.6664
mn0000566438,1.0,2.0,353.0,-0.0028089887640449437,Dannii Minogue,0.577
mn0000677352,1.0,2.0,1093.0,-0.0009124087591240876,Dar Williams,0.5883
mn0000781819,0.0,2.0,323.0,-0.006153846153846154,Country Teasers,0.6739
mn0000041523,1.0,3.0,780.0,-0.002551020408163265,Lost Sounds,0.6562
mn0000496556,1.0,0.0,2510.0,0.00039824771007566706,Apoptygma Berzerk,0.5925
mn0000672123,1.0,0.0,4.0,0.2,Manuel Carrasco,0.5862
mn0000760214,0.0,1.0,2604.0,-0.00038387715930902113,Dr. Dog,0.5876
mn0000101391,3.0,1.0,439.0,0.004514672686230248,Knapsack,0.6571
mn0000077476,0.0,1.0,11.0,-0.08333333333333333,Insides,0.5865
mn0000194554,1.0,1.0,53.0,0.0,Zyklon,0.4974
mn0000797138,4.0,0.0,454.0,0.008733624454148471,Edgar Broughton Band,0.7966
mn0003426458,1.0,0.0,96.0,0.010309278350515464,Post Malone,0.5781
mn0000859060,1.0,0.0,67.0,0.014705882352941176,NG la Banda,0.5903
mn0000324652,1.0,1.0,1500.0,0.0,Peter Jefferies,0.5038
mn0000333766,2.0,1.0,668.0,0.0014903129657228018,New Model Army,0.5852
mn0001510491,1.0,0.0,3.0,0.25,Brian Ferneyhough,0.5883
mn0000248920,0.0,5.0,97.0,-0.049019607843137254,Sara Evans,0.8442
mn0000044994,0.0,1.0,457.0,-0.002183406113537118,Sonny Landreth,0.591
mn0003447168,1.0,0.0,1104.0,0.0009049773755656109,Kita Alexander,0.5848
mn0000186390,0.0,1.0,32.0,-0.030303030303030304,Donny Osmond,0.5791
mn0000235881,6.0,4.0,287.0,0.006734006734006734,Wardell Gray,0.646
mn0003145706,1.0,1.0,273.0,0.0,Fifth Harmony,0.4999
mn0000996127,1.0,0.0,241.0,0.004132231404958678,Demi Lovato,0.5894
mn0000582930,5.0,2.0,2943.0,0.001016949152542373,David Gilmour,0.7239
mn0000214546,1.0,2.0,566.0,-0.0017574692442882249,John Abercrombie,0.5739
mn0000796284,1.0,0.0,378.0,0.002638522427440633,Dome,0.5927
mn0000368904,1.0,0.0,41.0,0.023809523809523808,Kathleen Hanna,0.5864
mn0003495279,1.0,0.0,1092.0,0.0009149130832570906,Andy Black,0.5748
mn0000760977,1.0,2.0,59.0,-0.016129032258064516,The Five Stairsteps,0.5752
mn0000301955,4.0,1.0,198.0,0.014778325123152709,Lowell Fulson,0.7406
mn0001472639,5.0,1.0,26.0,0.125,Perrey-Kingsley,0.7872
mn0000754545,0.0,3.0,134.0,-0.021897810218978103,The Aislers Set,0.7406
mn0000210670,2.0,0.0,618.0,0.0032258064516129032,Tuscadero,0.6749
mn0000585180,4.0,3.0,101.0,0.009259259259259259,Wynonna Judd,0.5759
mn0000078857,1.0,0.0,143.0,0.006944444444444444,The Like Young,0.5878
mn0000111963,1.0,1.0,1135.0,0.0,Chris Whitley,0.4931
mn0000400717,2.0,1.0,906.0,0.0011001100110011,Opeth,0.5816
mn0000502269,1.0,0.0,1781.0,0.0005611672278338945,Mother Love Bone,0.5781
mn0000314167,0.0,1.0,315.0,-0.0031645569620253164,Sean Price,0.5861
mn0002372872,1.0,0.0,367.0,0.002717391304347826,Candy Claws,0.5884
mn0000253734,2.0,0.0,273.0,0.007272727272727273,Johnny Gill,0.6629
mn0000088137,1.0,0.0,61.0,0.016129032258064516,Kind of Like Spitting,0.5954
mn0000120689,1.0,1.0,2325.0,0.0,The Langley Schools Music Project,0.4964
mn0000078838,1.0,0.0,7.0,0.125,Franco Corelli,0.5942
mn0000073644,3.0,2.0,182.0,0.0053475935828877,Bobby Charles,0.5878
mn0000354729,4.0,3.0,2284.0,0.00043649061545176777,Roy Wood,0.5742
mn0000835585,1.0,0.0,696.0,0.0014347202295552368,Loverboy,0.5886
mn0000254075,1.0,1.0,1166.0,0.0,Roger Taylor,0.4992
mn0000040294,0.0,1.0,1040.0,-0.0009606147934678194,Swell,0.5861
mn0000406062,1.0,0.0,5.0,0.16666666666666666,The Monitors,0.5953
mn0000044393,0.0,2.0,321.0,-0.006191950464396285,Silkk the Shocker,0.6685
mn0000476136,1.0,0.0,14.0,0.06666666666666667,The Mystics,0.5839
mn0000531238,1.0,0.0,70.0,0.014084507042253521,The Capris,0.5893
mn0000217487,1.0,0.0,1730.0,0.0005777007510109763,Los Van Van,0.5855
mn0000924226,1.0,5.0,349.0,-0.011267605633802818,AZ,0.7793
mn0000251491,0.0,1.0,2483.0,-0.00040257648953301127,Leo Sayer,0.5791
mn0000077732,1.0,1.0,277.0,0.0,Bobby Vee,0.4951
mn0000085095,0.0,1.0,16.0,-0.058823529411764705,The Ikettes,0.5912
mn0000101953,1.0,2.0,16.0,-0.05263157894736842,Klymaxx,0.5842
mn0000497236,2.0,1.0,218.0,0.004524886877828055,Adina Howard,0.5829
mn0000312883,3.0,0.0,34.0,0.08108108108108109,Vanity 6,0.7362
mn0000276381,0.0,1.0,617.0,-0.0016181229773462784,Howard Hewett,0.5909
mn0000195916,0.0,1.0,950.0,-0.0010515247108307045,John Sinclair,0.5822
mn0000898836,1.0,0.0,8.0,0.1111111111111111,Mísia,0.5797
mn0000748456,1.0,1.0,1022.0,0.0,Trumans Water,0.5067
mn0000668576,1.0,0.0,0.0,1.0,Lawrence English,0.5842
